number,TeacherID,speaker,utterance,ut,rc,PCA_best_dim_1,PCA_best_dim_2,PCA_best_dim_3,PCA_best_dim_4,PCA_best_dim_5,PCA_best_dim_6,PCA_best_dim_7,PCA_best_dim_8,PCA_best_dim_9,PCA_best_dim_10,PCA_best_dim_11,PCA_best_dim_12,PCA_best_dim_13,PCA_best_dim_14,PCA_best_dim_15,PCA_best_dim_16,PCA_best_dim_17
483,3026,T,"I may be going the same speed, but I changed directions so I have changed my velocity.",E,OD,0.310306467,2.079231496,-0.380485477,0.156190091,0.619376288,0.686373922,0.12391205,-0.339114634,-0.160435962,-1.094091289,-0.312708742,0.184364074,0.65643965,-0.194670624,0.114186729,-0.44546208,-0.082111328
484,3026,T,So how is velocity related to acceleration? What’s the relationship between that? Those two things? ,Q,SK,-1.909568987,0.252607113,-1.656509917,1.441140638,0.650027996,-0.02084432,-1.172446059,-0.197065757,-2.52480597,-1.27358848,-0.058471734,1.292885906,1.759395637,0.039960193,0.241050475,1.668263585,2.217944991
485,3026,S,"Velocity, wants to be in the direction of motion and acceleration is change in velocity? ",Rs,SK,-1.433940981,-0.161832447,-0.83683383,1.71040869,0.796271278,-0.294997223,-1.071069585,0.176188094,-1.554606097,-0.702436267,-0.016067573,0.573326884,0.799388626,0.349710329,0.279376244,0.06753279,0.565099454
486,3026,T,Acceleration is what? Say it louder? ,Fq,SK,-1.111968693,0.380847754,0.869248359,0.698810488,-1.133069775,-0.254313288,-1.069808772,-0.38173519,-0.762878833,-2.032572073,0.187546396,0.781384419,-0.834171356,0.158667964,-1.136527382,1.118487062,0.867481276
487,3026,S,Acceleration is the speed – is the change in velocity? ,Rs,SK,-1.837923075,0.243923402,-1.587404635,1.385915368,0.62339177,-0.012065775,-1.12105968,-0.191909546,-2.418214396,-1.217715335,-0.052649684,1.243273618,1.685462815,0.041034665,0.234121332,1.612230021,2.128969557
488,3026,T,"Acceleration is the change of velocity, ok?",Fy,SK,-1.837923073,0.243923388,-1.587404638,1.385915383,0.623391777,-0.012065779,-1.121059679,-0.191909541,-2.418214382,-1.217715327,-0.052649687,1.243273609,1.685462792,0.041034676,0.234121327,1.612230001,2.128969531
489,3026,T,"So we know velocity means I must be in motion, I can change my speed, and I have to be moving in a particular direction, ok? ",E,SK,-0.12013297,-0.105353722,-1.353789254,2.158031732,0.147063552,-1.115988785,0.592508159,-0.339182066,-0.791247898,-0.1510167,-0.358264717,0.565357785,1.250252021,0.191242571,-0.027174873,0.332779949,-0.267571382
490,3026,T,"And I’m moving right now, so do I have velocity? ",Q,OD,0.013211978,0.015885297,-0.627346714,0.625221378,0.723479188,1.469255283,-0.261303803,-0.899466108,-0.303348697,-0.309398699,0.511550645,-0.486763375,-0.075490616,-0.218053727,0.209380256,0.414469464,2.036641416
491,3026,S,No. ,Ry,OD,-0.118421438,0.035514223,0.071122003,0.060509029,-0.015877624,0.198619374,0.112213339,-0.068160515,0.13998313,0.123240102,0.087079498,0.052578814,-0.0889248,0.066822042,0.067821933,0.267424661,-0.006440658
492,3026,T,"No. My speed is zero, but I’m not going in any direction right now, but once I move to a different direction I can change my velocity.",Fs,OD,-0.238609317,-0.272639718,-0.465793931,0.429938275,2.151909232,-1.533870303,-0.450445128,0.07851204,-1.0583426,-0.570072563,0.509426743,-0.354217076,-0.779069396,-0.604798972,0.557846073,1.468427314,-0.581824226
493,3026,T,"Ok, let’s answer one and two. Let’s look at a few of these graphs. ",P,OD,-0.484325859,-0.948377027,-1.595820355,2.920865612,1.447231949,-0.907016051,-0.844521879,0.630440577,0.336163328,-0.13684324,-0.444432156,-0.330698113,-1.668284067,1.132031778,-0.585345915,-1.725544467,-1.959414695
494,3026,T,"Tell me, and this is just your first try. ",P,,-0.966197474,0.39014275,-0.837072899,-1.029448402,-0.530063985,0.217672248,0.120898273,1.184650512,-0.422556789,1.348021403,-0.415181077,-0.250471844,-0.602208821,-0.377357863,0.050211336,-0.134995131,0.218647377
495,3026,T,"This was just your first try, so let’s look at this one. ",P,,-0.710222933,-0.222862892,-1.324735943,0.80134993,0.26721733,-0.646413206,-0.771028355,0.386935567,0.1247761,0.824431719,-0.383168629,-0.655248169,-1.043024198,0.739212699,0.178783851,-0.913655392,-0.57635741
496,3026,T,"This one turned out pretty good, ok? ",P,,0.073519436,-0.361959161,1.235677788,-1.321448743,2.355567763,-0.999943332,-0.178732513,-1.106558598,0.028437878,1.043232831,-1.136639634,0.741253002,-0.136385974,0.34881838,-1.072793585,0.985979739,-0.132194413
497,3026,T,So what did this person have to do to match this graph? ,Q,OD,-1.674940199,-0.832141714,-1.476235196,-2.315705765,-0.531349393,-0.852449854,0.492576486,-0.368527321,0.522791541,-0.838361728,-1.041863583,-0.696429961,-0.172966744,0.299541929,1.297678213,-1.107954925,0.461450641
498,3026,S,[inaudible]. Walk a lot.,Rs,OD,-0.135103422,0.937349653,1.572584597,0.012489475,-0.760477275,-0.43663721,-0.718088164,0.098396309,-0.262966382,-0.961927383,0.261450077,0.119527779,-0.152289542,0.038408011,-0.164281139,-0.637245757,-0.033952267
499,3026,T,Hold on. You’ve got to tell me where he had to start; ,P,OD,-1.189982814,0.381058749,-0.38139636,-1.097715027,-0.064459189,1.633251388,1.961018364,3.570033578,-1.290325814,0.77849509,-0.661250101,1.246428366,-0.895433735,-2.144164222,-1.723269974,-0.028025501,-0.678943592
500,3026,T,you’ve got to be specific in your description.,P,OD,-1.133582511,-0.133890512,3.112048268,0.184422752,-0.000163227,-0.035658278,-0.807116871,0.535486904,-1.129506337,0.368617042,0.818595698,-0.33611294,1.530801367,-0.014522703,1.708879469,-1.942257154,-0.650510652
501,3026,T,You have to start how far away from the wall? ,P,OD,-1.61879014,-0.741889547,-1.220945324,-1.49416553,-1.007420856,-0.48035512,0.076083889,-1.302551082,0.826510784,0.080046739,1.065681821,-0.419490507,0.396618758,-0.686184726,-0.493665059,-0.599666747,-0.61661961
502,3026,S,One? ,Rs,OD,-0.118421438,0.035514223,0.071122003,0.060509029,-0.015877624,0.198619374,0.112213339,-0.068160515,0.13998313,0.123240102,0.087079498,0.052578814,-0.0889248,0.066822042,0.067821933,0.267424661,-0.006440658
503,3026,T,He had to start one foot away ,Fs,OD,-1.472376437,-0.608690441,-0.900856869,-0.626804435,-1.391766392,-0.089080413,-0.312119794,-2.101048962,1.068339612,0.943754185,2.98034297,-0.130355428,0.900258703,-1.563240544,-2.137956426,-0.068953394,-1.589174292
504,3026,T,and then which way did he have to walk? ,Q,OD,-0.912900301,-0.346767238,2.480833698,0.696574105,-0.495595509,-0.221370157,0.233723891,0.281980533,-0.555912052,0.42926724,-0.110658214,-0.81229062,0.628830647,-0.195879897,1.125486742,-0.961658528,-0.00084427
505,3026,S,Backwards. ,Rs,OD,-1.193109964,0.165769958,-0.965457143,0.888887992,0.383665747,0.066941157,-0.658582299,-0.145503659,-1.458890327,-0.714857045,-0.00025124,0.796763067,1.020067461,0.050704932,0.171759059,1.10792801,1.328190727
506,3026,T,He had to go back. ,Fs,OD,-0.118421438,0.035514223,0.071122003,0.060509029,-0.015877624,0.198619374,0.112213339,-0.068160515,0.13998313,0.123240102,0.087079498,0.052578814,-0.0889248,0.066822042,0.067821933,0.267424661,-0.006440658
507,3026,T,How many meters back did he have to go? ,Q,OD,-0.845540549,0.151732693,2.21578524,0.261547734,-0.887305856,-0.157058684,-0.801923778,9.05E-05,-0.457920975,-0.93236191,0.487966101,0.128432896,-0.28053402,0.09953138,-0.085949336,-0.366068953,-0.137065665
508,3026,S,Three. One. ,Rs,OD,-0.118421438,0.035514223,0.071122003,0.060509029,-0.015877624,0.198619374,0.112213339,-0.068160515,0.13998313,0.123240102,0.087079498,0.052578814,-0.0889248,0.066822042,0.067821933,0.267424661,-0.006440658
509,3026,T,One.,Fy,,-0.118421438,0.035514223,0.071122003,0.060509029,-0.015877624,0.198619374,0.112213339,-0.068160515,0.13998313,0.123240102,0.087079498,0.052578814,-0.0889248,0.066822042,0.067821933,0.267424661,-0.006440658
510,3026,T,See how that ended up one extra meter?,Q,OD,1.651502641,-1.273756992,-0.305215284,-0.871896844,-1.432499208,1.550565978,-1.189486376,0.038037867,-1.251507677,-0.47106206,-1.294512234,-1.000985623,0.564163003,1.062567252,0.087437385,1.36718676,-1.941456534
511,3026,S,Yeah. ,Rs,OD,-0.198212465,1.079729514,-0.506658536,0.060662842,-0.692931556,0.03286418,-1.217426774,0.442274337,-0.366166597,2.780650851,0.23714553,-0.801701747,-0.579061267,0.359604063,0.33859571,0.499467411,0.554805113
512,3026,T,How long did he have to walk back to that other meter? ,Q,OD,-1.136966978,-0.008608642,2.24321231,-0.124529444,-0.01575141,0.367222817,-0.13357112,1.257741637,-1.155408125,0.464533998,0.456117561,0.047583876,0.932307692,-0.524823222,0.868753053,-1.460744755,-0.650893864
513,3026,S,Three.,Rs,OD,-0.118421438,0.035514223,0.071122003,0.060509029,-0.015877624,0.198619374,0.112213339,-0.068160515,0.13998313,0.123240102,0.087079498,0.052578814,-0.0889248,0.066822042,0.067821933,0.267424661,-0.006440658
514,3026,T,How long did it [inaudible]? ,Q,OD,-0.980998609,0.069739097,2.629908893,0.250011099,-0.664538052,-0.141350935,-0.860680191,0.171667579,-0.705160411,-0.591781116,0.616343269,-0.011996802,0.273532715,0.06593381,0.46532397,-0.898221122,-0.305681289
515,3026,S,Three? ,Rs,OD,-0.118421438,0.035514223,0.071122003,0.060509029,-0.015877624,0.198619374,0.112213339,-0.068160515,0.13998313,0.123240102,0.087079498,0.052578814,-0.0889248,0.066822042,0.067821933,0.267424661,-0.006440658
516,3026,T,"Ok, ",Fy,OD,-0.331865684,-0.538422337,-0.901261035,1.729050361,0.837602957,-0.446334624,-0.445882201,0.339356787,0.254421577,-0.028475181,-0.222968965,-0.170999392,-1.010217701,0.688194388,-0.313192643,-0.895140657,-1.145675507
517,3026,T,so he had to walk back for how many seconds? Count. How many seconds? How many seconds did he have to walk backwards for?,Q,OD,-1.246378194,-0.152713258,3.449928979,0.198190953,0.001582806,-0.061689127,-0.909264677,0.602558855,-1.270560735,0.395881139,0.899875298,-0.379300929,1.710770952,-0.023561017,1.891219225,-2.187777374,-0.722073992
518,3026,S,Three. ,Rs,OD,-0.118421438,0.035514223,0.071122003,0.060509029,-0.015877624,0.198619374,0.112213339,-0.068160515,0.13998313,0.123240102,0.087079498,0.052578814,-0.0889248,0.066822042,0.067821933,0.267424661,-0.006440658
519,3026,T,"Three, right? ",Fy,OD,1.358962264,-1.32958964,-0.041238051,0.019902818,0.3320242,0.535092503,0.026044038,0.026862266,-0.158338659,-0.060398991,0.693628988,-0.080788714,-0.080474469,-0.559132571,-0.326115771,-0.760869133,1.347938699
520,3026,T,So he had to judge it. How did we get that straight line? ,Q,PD,-1.618790148,-0.741889561,-1.220945292,-1.49416553,-1.007420847,-0.48035512,0.076083898,-1.302551083,0.82651078,0.080046707,1.065681823,-0.4194905,0.396618776,-0.68618473,-0.493665048,-0.599666768,-0.616619621
521,3026,S,Just stay there. ,Rs,PD,-0.888074474,0.818494906,-1.005117789,0.612864213,-0.200884664,0.000330433,-1.288077161,0.220567289,-1.26336566,1.336115837,0.128903026,-0.020818723,0.32364573,0.251265317,0.3176292,0.982455396,1.257477447
522,3026,T,"He stopped, right? ",Fy,PD,1.851423497,-1.78462426,-0.078691404,0.006367419,0.447991477,0.647250212,-0.002679063,0.058536527,-0.257779255,-0.121612022,0.895812151,-0.125244557,-0.077657694,-0.767784107,-0.45742834,-1.103633732,1.799398481
523,3026,T,And what was our speed at that point?,Q,PD,1.2913315,2.207971767,-0.214304241,-0.469620532,-0.258620223,-0.784042069,-0.273649765,0.239488964,0.261259321,-0.659335827,-0.249705504,0.079401222,0.125321005,-0.074367386,-0.24357705,-0.87804256,0.181445068
524,3026,S,Zero. ,Rs,PD,0.359292953,-0.081386617,0.44717979,-0.738254375,1.736840711,-1.30829556,0.134100273,-0.070631848,-0.467012354,-0.162814969,0.737695491,-0.630052326,-0.911436685,-0.957427523,0.736679757,1.74295402,-0.704230211
525,3026,T,"Zero; you weren’t moving, were you? ",Fs,PD,0.598150148,-0.139837035,0.635208682,-1.137636076,2.613199878,-2.061753021,0.145043741,-0.071867518,-0.770510094,-0.305842502,1.063003486,-0.971367898,-1.322692626,-1.469552304,1.071108671,2.480718698,-1.053124984
526,3026,T,"Then, what did we do here? How long did he have to stand there and do nothing? ",Q,OD,-1.133582518,-0.133890509,3.11204828,0.184422761,-0.000163237,-0.035658275,-0.807116874,0.535486917,-1.129506347,0.368617034,0.818595717,-0.336112955,1.530801376,-0.014522711,1.708879495,-1.94225717,-0.650510659
527,3026,S,Like four seconds. ,Rs,OD,-0.964389003,-0.105656389,2.605227231,0.163770468,-0.002782297,0.003387998,-0.653895172,0.434879008,-0.917924765,0.327720883,0.69667634,-0.271330989,1.260847011,-0.000965249,1.435369892,-1.57397686,-0.543165657
528,3026,T,"Yeah, about one, two, three, four seconds, ",Fs,OD,-0.594599239,0.661072445,0.952987593,0.112242293,-0.460699251,-0.009499777,-1.157267659,0.52364915,-0.726403971,1.997087657,0.491921944,-0.678896464,0.259203462,0.228116409,0.932111768,-0.498580935,0.099360689
529,3026,T,and after four seconds what did he have to do? ,Q,OD,-0.964389005,-0.105656388,2.605227234,0.163770472,-0.002782302,0.003387998,-0.653895173,0.434879012,-0.917924768,0.327720879,0.696676348,-0.271330993,1.260847014,-0.000965252,1.435369902,-1.573976865,-0.543165659
530,3026,S,Walk back. ,Rs,OD,-0.752897113,-0.070363735,1.971700927,0.137955111,-0.006056132,0.052195842,-0.462368045,0.309119131,-0.653447794,0.276600685,0.544277136,-0.190353542,0.92340406,0.015981571,1.093482909,-1.113626484,-0.408984409
531,3026,T,"Walk forward again, right? Ok.",Fs,OD,0.243880478,-0.586801728,0.885359696,-0.337864747,0.231216931,0.215266067,1.143011401,1.100737031,-0.107888361,-0.046151155,2.113267748,-0.039303277,0.429764746,2.375766423,0.139938734,-0.292408237,0.627927887
532,3026,T,"now at that point, at what two points did the velocity change on this? Remember what – for velocity to change are what two thing? ",Q,PD,-1.950996487,-0.402566151,-1.725239568,-0.761922044,-0.018412781,-0.563641465,-0.266696207,-0.317764285,-0.899860382,-1.148238762,-0.688374518,0.179795735,0.745742795,0.199378283,0.919631807,0.080215105,1.353696517
533,3026,S,Velocity. ,Rs,PD,-1.193109967,0.165769957,-0.965457149,0.888887995,0.383665748,0.066941157,-0.6585823,-0.14550366,-1.458890329,-0.714857047,-0.000251241,0.796763069,1.020067462,0.050704933,0.171759058,1.107928015,1.328190731
534,3026,T,What two things make up velocity? ,Q,SK,-1.730454232,0.230897823,-1.483746725,1.303077475,0.583437434,0.001102049,-1.043980118,-0.184175233,-2.258327058,-1.133905622,-0.043916611,1.168855196,1.574563593,0.042646378,0.223727621,1.528179691,1.995506425
535,3026,S,Speed. ,Rs,SK,0.93889327,1.664857385,-0.142947681,-0.337088141,-0.197934572,-0.538376711,-0.177183986,0.162576592,0.230940268,-0.463691845,-0.165509253,0.07269562,0.071759551,-0.039070029,-0.165727306,-0.591675755,0.134473636
536,3026,T,Speed or… ,Fq,SK,0.93889327,1.664857385,-0.142947681,-0.337088141,-0.197934572,-0.538376711,-0.177183986,0.162576592,0.230940268,-0.463691845,-0.165509253,0.07269562,0.071759551,-0.039070029,-0.165727306,-0.591675755,0.134473636
537,3026,S,Direction. ,Rs,SK,-0.331865684,-0.53842234,-0.901261039,1.72905037,0.837602961,-0.446334624,-0.445882205,0.339356789,0.254421579,-0.028475181,-0.222968967,-0.170999394,-1.010217706,0.688194388,-0.313192645,-0.895140664,-1.145675513
538,3026,T,Direction. ,Fy,SK,-0.331865684,-0.53842234,-0.901261039,1.72905037,0.837602961,-0.446334624,-0.445882205,0.339356789,0.254421579,-0.028475181,-0.222968967,-0.170999394,-1.010217706,0.688194388,-0.313192645,-0.895140664,-1.145675513
539,3026,T,So can you tell me the two places on this graph where he changed velocity? ,Q,PD,0.787424017,0.253417315,-0.886571053,1.69498455,-0.811372511,-1.468320507,2.027336928,-0.904471334,-0.613505555,0.321259992,-0.360729783,0.712488857,2.507183931,-0.301467901,0.198400668,0.967298487,-0.242808626
540,3026,S,In the middle. ,Rs,PD,-1.091245665,-0.506770739,-0.895976247,-1.424625219,-0.338047479,-0.458298894,0.349940305,-0.255889769,0.379238388,-0.477761042,-0.618509928,-0.415551671,-0.141451016,0.212271971,0.836482108,-0.59218758,0.285991404
541,3026,T,One – we’re almost done – two… ,Fs,PD,-0.118421438,0.035514223,0.071122003,0.060509029,-0.015877624,0.198619374,0.112213339,-0.068160515,0.13998313,0.123240102,0.087079498,0.052578814,-0.0889248,0.066822042,0.067821933,0.267424661,-0.006440658
542,3026,S,Where it changed? ,Rq,PD,-0.370813297,1.135194429,0.137934819,0.383727351,1.156592217,2.210473512,0.962557959,-0.84312266,0.313680409,-0.702228671,-0.193564086,-0.134673891,0.39949654,-0.225828848,0.440040033,-0.148368544,-1.043285829
543,3026,T,Show me where he changed velocity. Show me.,P,PD,-1.003141697,0.855471516,-0.575388888,0.828240554,1.032131184,1.452069988,0.165245993,-0.636364042,-0.810134324,-0.985803847,-0.158236717,0.423866515,0.976017601,-0.139023291,0.38525875,0.550564761,0.192083487
544,3026,T,At what specific point did he either change speed or change direction. ,Q,PD,-1.228753868,-0.149772203,3.397135114,0.196039674,0.001309987,-0.057621807,-0.893304082,0.592078864,-1.248520985,0.391621121,0.887175362,-0.372552808,1.682650703,-0.022148781,1.862728639,-2.14941484,-0.710892221
545,3026,T,"One, two – Gene, you need to sit in the back, please.",P,,-1.472376436,-0.60869044,-0.900856869,-0.626804433,-1.39176639,-0.089080413,-0.312119794,-2.101048959,1.068339611,0.943754185,2.980342965,-0.130355427,0.9002587,-1.563240542,-2.137956423,-0.068953395,-1.589174291
546,3026,S,Alright. ,Ry,,-0.752897109,-0.070363735,1.971700921,0.137955109,-0.006056127,0.052195839,-0.462368043,0.309119129,-0.65344779,0.276600684,0.544277134,-0.190353541,0.923404056,0.015981569,1.093482906,-1.113626476,-0.408984408
547,3026,T,"…three, four. Johnny, come help him out. ",P,,-1.070134951,-0.123302714,2.921990388,0.176678153,-0.001145386,-0.021015922,-0.749658736,0.497758953,-1.050163255,0.353280976,0.772875954,-0.311819719,1.42956849,-0.009438664,1.606313397,-1.804152056,-0.610256284
548,3026,T,"Where did he either change speed or change direction? Hold on, what specific point? ",Q,PD,-1.246378193,-0.152713258,3.449928975,0.198190954,0.001582806,-0.061689127,-0.909264676,0.602558855,-1.270560733,0.395881138,0.899875297,-0.379300929,1.71077095,-0.023561017,1.891219223,-2.187777373,-0.722073992
549,3026,S,[inaudible] ,,,-0.574624429,0.315719887,1.387537937,0.284621006,-1.332841463,-0.188474181,-0.684410954,-0.343063618,0.036557895,-1.6135235,0.231211767,0.409292294,-1.38866749,0.166726519,-1.188495947,0.698235385,0.200165581
550,3026,T,"You all listening? One, two, three… Alright. ",P,,-0.964389004,-0.105656388,2.605227231,0.163770471,-0.002782302,0.003387998,-0.653895172,0.43487901,-0.917924766,0.32772088,0.696676349,-0.271330993,1.260847012,-0.000965254,1.435369898,-1.573976862,-0.543165659
551,3026,T,"You see right here? What happens at this point? Right here at this point, what happened? What did he do? ",Q,OD,-1.367949736,-0.800918268,-0.681905384,-2.244744525,0.251788785,-0.799064587,0.265217824,-0.796257504,0.544584162,-0.115523238,-1.547170586,-0.026535753,0.037755197,0.650445264,0.311158915,-0.850746425,0.481595084
552,3026,S,He stopped. ,Rs,OD,-0.331865683,-0.53842234,-0.901261039,1.729050369,0.83760296,-0.446334624,-0.445882205,0.339356789,0.254421579,-0.028475181,-0.222968966,-0.170999393,-1.010217705,0.688194388,-0.313192645,-0.895140664,-1.145675512
553,3026,T,He stopped. ,Fy,OD,-0.331865683,-0.53842234,-0.901261039,1.729050369,0.83760296,-0.446334624,-0.445882205,0.339356789,0.254421579,-0.028475181,-0.222968966,-0.170999393,-1.010217705,0.688194388,-0.313192645,-0.895140664,-1.145675512
554,3026,T,Did he change his speed? ,Q,PD,-1.07013494,-0.123302706,2.921990371,0.176678151,-0.001145385,-0.021015928,-0.749658734,0.497758951,-1.050163249,0.353280972,0.772875949,-0.311819717,1.429568484,-0.009438665,1.606313389,-1.804152047,-0.61025628
555,3026,S,"No. If he stops he changes speed, yes. Oh, yeah. Yeah.",Rs,PD,-0.601850062,1.013085246,-0.636915389,-0.674566412,-0.651095326,0.52912718,0.136283992,1.543113756,-0.579265394,1.736829581,0.244427603,0.137210974,-0.491887021,-1.079880858,-1.028799533,-0.020344673,-0.257004459
556,3026,T,"Ok, what about right here? What did he change?",Q,OD,-1.7234386,-0.511939762,-1.509315602,-1.214223795,-0.187736006,-0.602378903,0.012410882,-0.31597162,-0.352356104,-0.951245014,-0.747505722,-0.119237308,0.380041404,0.222618582,0.981198302,-0.298516421,0.957649997
557,3026,T,"Guys, I’m not talking over you. ",P,,-1.415520406,-0.687532391,-1.218342329,-1.919669966,-0.44543743,-0.677271646,0.429182628,-0.318466189,0.458990141,-0.678094756,-0.853706402,-0.571595166,-0.158959755,0.26075528,1.092702165,-0.878724993,0.383468758
558,3026,T,What did he change right here? Raise your hands. ,Q,PD,-0.056840145,-0.779787768,1.374946733,0.259060088,0.22526486,0.228475851,-1.066470162,1.295115893,1.320960999,-0.065071016,0.380395917,-0.016949647,1.393877888,-0.550188569,0.85781276,-0.374168865,0.307934285
559,3026,S,He walked forward. ,Rs,PD,-0.076523596,-0.02102448,0.236038914,-0.628007182,0.157464422,0.099664132,2.270710573,1.565133782,0.454699122,-0.138892987,2.754895172,0.150308585,0.095038318,4.366259411,-0.233132248,0.940599792,0.416283182
560,3026,T,"He walked forward, ",Fy,OD,-0.076523596,-0.02102448,0.236038914,-0.628007182,0.157464422,0.099664132,2.270710573,1.565133782,0.454699122,-0.138892987,2.754895172,0.150308585,0.095038318,4.366259411,-0.233132248,0.940599792,0.416283182
561,3026,T,so what did he change when he started to walk forward? ,Q,PD,-0.966234697,-0.438901737,2.650544621,0.882780434,-0.658775299,-0.312558822,0.465754536,0.272934336,-0.523400139,0.480156092,-0.328969991,-1.019602978,0.530639512,-0.266500382,1.136154685,-0.911002544,0.135202443
562,3026,S,Velocity.,Rs,PD,-1.193109967,0.165769957,-0.965457149,0.888887995,0.383665748,0.066941157,-0.6585823,-0.14550366,-1.458890329,-0.714857047,-0.000251241,0.796763069,1.020067462,0.050704933,0.171759058,1.107928015,1.328190731
563,3026,T,"Why, because he changed what about velocity? ",Fq,PD,-1.003141697,0.855471516,-0.575388888,0.828240554,1.032131184,1.452069988,0.165245993,-0.636364042,-0.810134324,-0.985803847,-0.158236717,0.423866515,0.976017601,-0.139023291,0.38525875,0.550564761,0.192083487
564,3026,S,Direction.,Rs,PD,-0.331865684,-0.53842234,-0.901261039,1.72905037,0.837602961,-0.446334624,-0.445882205,0.339356789,0.254421579,-0.028475181,-0.222968967,-0.170999394,-1.010217706,0.688194388,-0.313192645,-0.895140664,-1.145675513
565,3026,T,"Direction, thank you. ",Fy,PD,-0.474055186,-0.715648156,0.101710336,1.917695249,-0.099609737,-0.596104623,0.668272225,0.167332892,0.346323085,0.225651987,-0.992866611,-0.925722763,-1.095884622,0.198588315,-0.143516011,-0.304994949,-0.22174371
